Code,Year,Transport,Forestry,Energy,Other sources,"Agriculture, Land Use & Forestry",Waste,Residential & commercial,Industry,Agriculture,Share of global cumulative CO₂ emissions (%),Entity,Per capita CO₂ emissions (tonnes per capita),GDP per capita (2011 int-$) ($),Total population (Gapminder),Country Size Category,countryname,system,System Category
ESP,2007,116459,-33579.3333,188175,0,-33165,20.7,35600,26508.2,0,0.919,Spain,8.136,33801,44604384,1,Spain,Parliamentary,2
ESP,2008,113115,-33579.3333,162410,0,-33169,21,33900,22006.1,0,0.922,Spain,7.334,33643,45146258,1,Spain,Parliamentary,2
ESP,2009,104613,-33579.3333,136584,0,-33167,21.5,33000,23889.2,0,0.922,Spain,6.414,32181,45638113,1,Spain,Parliamentary,2
ESP,2010,101429,-33579.3333,121254,0,-33135,22,34300,24292.3,0,0.92,Spain,6.078,32042,46076989,1,Spain,Parliamentary,2
LKA,1990,2498.7051,893.1112,564.0215,0,5160,0,628.864,307.6663,0,0.015,Sri Lanka,0.223,3521,17337048,1,Sri Lanka,Presidential,0
LKA,1991,2517.1123,896.7087,695.49,0,5160,0,618.3753,326.0934,0,0.015,Sri Lanka,0.238,3859,17542866,1,Sri Lanka,Presidential,0
LKA,1992,2799.9294,900.3353,1397.4318,0,5160,0,724.0048,294.7646,0,0.016,Sri Lanka,0.292,3697,17740936,1,Sri Lanka,Presidential,0
LKA,1993,2994.7513,903.9913,1074.2647,0,5160,0,753.7558,253.7993,0,0.016,Sri Lanka,0.281,3922,17925624,1,Sri Lanka,Presidential,0
LKA,1994,3482.7385,907.6771,1079.9817,0,5160,0,837.6091,464.8907,0,0.016,Sri Lanka,0.305,4175,18089720,1,Sri Lanka,Presidential,0
LKA,1995,3693.7052,911.3931,842.7069,0,5160,0,915.5136,451.9707,0,0.016,Sri Lanka,0.323,4381,18229498,1,Sri Lanka,Presidential,0
LKA,1996,5077.6443,915.1397,1948.8695,0,5159,0,957.6554,464.2974,0,0.016,Sri Lanka,0.384,4855,18340596,1,Sri Lanka,Presidential,0
LKA,1997,4667.5123,918.9172,2307.4937,0,5159,0,974.2816,479.7099,0,0.017,Sri Lanka,0.412,5291,18428257,1,Sri Lanka,Presidential,0
LKA,1998,4874.5716,922.726,2324.8123,0,5163,0,1058.2028,436.8528,0,0.017,Sri Lanka,0.421,5136,18510095,1,Sri Lanka,Presidential,0
LKA,1999,5398.393,926.5665,2553.5651,0,5159,0,1144.8188,481.5945,0,0.018,Sri Lanka,0.461,5205,18610110,1,Sri Lanka,Presidential,0
LKA,2000,5390.1,930.4392,3850.0016,0,5161,0,1130,496.75,0,0.018,Sri Lanka,0.545,5564,18745084,1,Sri Lanka,Presidential,0
LKA,2001,5254.8,1425.5973,3727.0014,0,6398,0,1140,539.17,0,0.019,Sri Lanka,0.552,5378,18921794,1,Sri Lanka,Presidential,0
LKA,2002,5327.2,1435.2881,4218.0016,0,6399,0,1160,497.59,0,0.019,Sri Lanka,0.58,5498,19134096,1,Sri Lanka,Presidential,0
LKA,2003,5644.81,1445.1116,4874.0014,0,6398,0,1040,559.91,0,0.02,Sri Lanka,0.576,5756,19369853,1,Sri Lanka,Presidential,0
LKA,2004,6050.3,1455.0705,5581.0015,0,6398,0,1080,664.33,0,0.02,Sri Lanka,0.634,6003,19610604,1,Sri Lanka,Presidential,0
LKA,2005,6308.48,1465.1675,6121.0013,0,6398,0,1120,705.65,0,0.021,Sri Lanka,0.619,6321,19842536,1,Sri Lanka,Presidential,0
LKA,2006,5983.1,199.565,5096.0013,0,3846,0,1100,741.96,0,0.021,Sri Lanka,0.609,6753,20062070,1,Sri Lanka,Presidential,0
LKA,2007,6564.99,200.6525,5718.0012,0,3846,0,1020,777.18,0,0.022,Sri Lanka,0.623,7156,20272269,1,Sri Lanka,Presidential,0
LKA,2008,6520.41,201.7431,5692.0011,0,3847,0,904,811.6,0,0.022,Sri Lanka,0.612,7522,20473799,1,Sri Lanka,Presidential,0
LKA,2009,6191.69,202.8367,5865.901,0,3846,0,820,813.92,0,0.023,Sri Lanka,0.656,7728,20669142,1,Sri Lanka,Presidential,0
LKA,2010,7772.22,203.9335,5679.8009,0,3848,0,955,893.23,0,0.023,Sri Lanka,0.656,8283,20859949,1,Sri Lanka,Presidential,0
SUR,1990,153.3848,-11.1856,902.515,0,4343,0.1132,499.4504,79.744,0,0.006,Suriname,4.344,,406890,0,Suriname,Parliamentary,2
SUR,1991,151.143,-11.1884,953.5158,0,4343,0.1166,442.6283,64.9626,0,0.006,Suriname,4.937,,413011,0,Suriname,Presidential,0
SUR,1992,148.9861,-11.1912,949.3966,0,4343,0.1187,378.714,63.4194,0,0.006,Suriname,4.896,,418828,0,Suriname,Parliamentary,2
SUR,1993,143.6823,-11.1941,894.5392,0,4343,0.1175,340.262,59.4795,0,0.007,Suriname,4.744,,424455,0,Suriname,Parliamentary,2
SUR,1994,144.1457,-11.1969,855.7063,0,4343,0.121,341.1695,58.3651,0,0.007,Suriname,4.668,,430102,0,Suriname,Parliamentary,2
SUR,1995,150.6418,-11.1997,875.2283,0,4343,0.1236,345.5682,71.313,0,0.007,Suriname,4.643,,435920,0,Suriname,Parliamentary,2
SUR,1996,148.3621,-11.2026,829.5975,0,4211,0.1263,347.2131,81.9734,0,0.007,Suriname,4.622,,441896,0,Suriname,Parliamentary,2
SUR,1997,152.7154,-11.2054,841.7321,0,4339,0.1312,213.8962,83.9052,0,0.007,Suriname,4.628,,447957,0,Suriname,Parliamentary,2
SUR,1998,296.2672,-11.2082,766.218,0,4687,0.1342,172.3683,76.4971,0,0.007,Suriname,4.571,,454124,0,Suriname,Parliamentary,2
SUR,1999,324.2346,-11.2111,798.4592,0,4072,0.136,189.3795,37.2343,0,0.007,Suriname,4.561,,460419,0,Suriname,Parliamentary,2
SUR,2000,343.75,-11.2139,785.0003,0,3942,0.138,158,26.7895,0,0.007,Suriname,4.636,,466846,0,Suriname,Parliamentary,2
SUR,2001,349.19,-63.2702,835.0003,0,3817,0.142,149,28.7086,0,0.007,Suriname,4.961,,473431,0,Suriname,Parliamentary,2
SUR,2002,375.09,-63.2866,931.0003,0,3922,0.146,152,28.4266,0,0.007,Suriname,3.23,,480132,0,Suriname,Parliamentary,2
SUR,2003,364.54,-63.3031,901.0003,0,5244,0.151,165,28.2437,0,0.007,Suriname,3.154,,486800,0,Suriname,Parliamentary,2
SUR,2004,380.6,-63.3195,847.0004,0,4596,0.157,157,27.9588,0,0.007,Suriname,3.16,,493236,0,Suriname,Parliamentary,2
