,cntry_code,year,gbl_emsn_pct,emsn_per_capita,gdp_per_capita,population,country,emsn_transport,emsn_forestry,emsn_energy,emsn_other,emsn_land,emsn_waste,emsn_residential,emsn_industry,emsn_agriculture
3107,QAT,2003,0.065,60.254,131779.0,653500.0,Qatar,3717.0,0.0,28610.0,0,0.0,0.0,144.0,3633.4973,0.0
3108,QAT,2004,0.067,56.54600000000001,143386.0,715146.0,Qatar,4035.0,0.0,32570.0,0,0.0,0.0,142.0,3802.2483,0.0
3109,QAT,2005,0.07,58.865,134824.0,820986.0,Qatar,5044.0,0.0,33150.0,0,0.0,0.0,164.0,3949.9091,0.0
3110,QAT,2006,0.073,62.768,144032.0,978336.0,Qatar,5948.0,0.0,36740.0,0,0.0,0.0,193.0,4079.8801,0.0
3111,QAT,2007,0.076,53.151,142477.0,1178192.0,Qatar,6229.0,0.0,42170.0,0,0.0,0.0,193.0,4453.751,0.0
3112,QAT,2008,0.08,46.63399999999999,142296.0,1396060.0,Qatar,5766.0,0.0,43630.0,0,0.0,0.0,237.0,4806.0219,0.0
3113,QAT,2009,0.083,43.482,139066.0,1597765.0,Qatar,5694.0,0.0,51020.0,0,0.0,0.0,246.0,4619.7928,0.0
3114,QAT,2010,0.086,40.71,148056.0,1758793.0,Qatar,6121.0,0.0,60100.0,0,0.0,0.0,270.0,4782.7637,0.0
3115,REU,1990,0.002,1.8019999999999998,0.0,612034.0,Reunion,424.19599999999997,0.0,177.0549,0,0.0,0.0,254.0494,159.6431,0.0
3116,REU,1991,0.002,2.185,0.0,624006.0,Reunion,454.9832,0.0,211.7306,0,0.0,0.0,328.4201,165.1868,0.0
3117,REU,1992,0.003,2.426,0.0,636547.0,Reunion,444.7021,0.0,205.5055,0,0.0,0.0,286.9682,161.0753,0.0
3118,REU,1993,0.003,2.224,0.0,649488.0,Reunion,567.5875,0.0,238.5624,0,0.0,0.0,399.917,151.4033,0.0
3119,REU,1994,0.003,2.452,0.0,662590.0,Reunion,556.8693,0.0,236.1925,0,0.0,0.0,400.305,148.3429,0.0
3120,REU,1995,0.003,2.613,0.0,675664.0,Reunion,580.2683,0.0,235.65599999999998,0,0.0,0.0,427.91900000000004,143.8288,0.0
3121,REU,1996,0.003,2.826,0.0,688660.0,Reunion,578.4599,0.0,262.8237,0,0.0,0.0,412.7339,136.3783,0.0
3122,REU,1997,0.003,3.1889999999999996,0.0,701577.0,Reunion,586.6742,0.0,261.2692,0,0.0,0.0,445.2769,125.7757,0.0
3123,REU,1998,0.003,3.5389999999999997,0.0,714327.0,Reunion,780.8186,0.0,406.1379,0,0.0,0.0,438.87300000000005,169.9922,0.0
3124,REU,1999,0.004,3.5469999999999997,0.0,726817.0,Reunion,818.1232,0.0,422.7249,0,0.0,0.0,444.2882,168.9046,0.0
3125,REU,2000,0.004,3.8819999999999997,0.0,738984.0,Reunion,768.257,0.0,395.0001,0,0.0,0.0,406.0,176.0747,0.0
3126,REU,2001,0.004,4.061,0.0,750771.0,Reunion,808.265,-27.8161,411.0001,0,73.0,0.0,414.0,166.1272,0.0
3127,REU,2002,0.004,3.972,0.0,762178.0,Reunion,699.198,-27.9446,406.0001,0,73.0,0.0,397.0,165.1796,0.0
3128,REU,2003,0.004,3.863,0.0,773264.0,Reunion,738.243,-28.0742,412.0001,0,73.0,0.0,449.0,164.232,0.0
3129,REU,2004,0.004,3.8369999999999997,0.0,784124.0,Reunion,744.2410000000001,-28.2051,425.0001,0,73.0,0.0,428.0,162.2834,0.0
3130,REU,2005,0.005,4.346,0.0,794833.0,Reunion,789.2360000000001,-28.3372,447.0001,0,73.0,0.0,435.0,161.3347,0.0
3131,REU,2006,0.005,4.522,0.0,805399.0,Reunion,792.232,-73.3333,447.0001,0,-73.0,0.0,390.0,167.3871,0.0
3132,REU,2007,0.005,4.773,0.0,815803.0,Reunion,811.227,-73.3333,456.0001,0,-73.0,0.0,423.0,165.4285,0.0
3133,REU,2008,0.005,4.8260000000000005,0.0,826048.0,Reunion,833.2230000000001,-73.3333,469.0001,0,-73.0,0.0,447.0,163.4799,0.0
3134,REU,2009,0.005,4.979,0.0,836137.0,Reunion,848.2189999999999,-73.3333,477.0001,0,-73.0,0.0,451.0,165.5413,0.0
3135,REU,2010,0.006,5.021,0.0,846068.0,Reunion,863.215,-73.3333,485.0001,0,-73.0,0.0,455.0,182.5837,0.0
3136,ROU,1990,0.696,7.269,10893.0,23206719.0,Romania,11937.1902,-7.5054,139862.5659,0,1565.0,55.8477,16881.5494,15077.7364,0.0
3137,ROU,1991,0.6940000000000001,6.013,9492.0,23169554.0,Romania,10457.2779,-7.506,113501.7771,0,1565.0,56.0507,15735.212,11141.62,0.0
3138,ROU,1992,0.6920000000000001,5.5889999999999995,8803.0,23077600.0,Romania,10603.5678,-7.5066,103811.4313,0,1565.0,56.2536,10974.7204,9584.8035,0.0
3139,ROU,1993,0.688,5.251,8948.0,22948987.0,Romania,8495.2558,-7.5072,99636.2792,0,1565.0,56.4565,8815.3558,9344.8389,0.0
3140,ROU,1994,0.684,5.195,9306.0,22810195.0,Romania,9020.3987,-7.5078,97826.9933,0,1565.0,56.6594,7413.69,9015.8758,0.0
3141,ROU,1995,0.68,5.462999999999999,9991.0,22680954.0,Romania,8319.1496,-7.5083,101900.4064,0,1565.0,56.8624,8659.5818,10079.716,0.0
3142,ROU,1996,0.677,5.648,10422.0,22567385.0,Romania,11680.306,-7.5089,102881.55699999999,0,1525.0,57.0653,7957.6718,10073.8334,0.0
3143,ROU,1997,0.6729999999999999,5.3020000000000005,10050.0,22465454.0,Romania,11883.2263,-7.5095,90842.5895,0,1467.0,57.2682,10148.4076,9355.1323,0.0
3144,ROU,1998,0.667,4.628,9677.0,22372555.0,Romania,11245.8611,-7.5101,77168.2343,0,1491.0,57.4711,10293.2904,8317.915,0.0
3145,ROU,1999,0.659,3.957,9677.0,22282690.0,Romania,9467.1335,-7.5107,65743.9228,0,1473.0,57.6741,8203.3413,7267.7632,0.0
3146,ROU,2000,0.653,4.2010000000000005,10050.0,22191683.0,Romania,9596.9,-7.5113,68429.0,0,1483.0,57.8,8600.0,7734.1,0.0
3147,ROU,2001,0.6459999999999999,4.48,10794.0,22100007.0,Romania,11746.88,-1100.0,73242.0,0,198.0,58.1,8260.0,8127.3,0.0
3148,ROU,2002,0.64,4.511,11539.0,22010781.0,Romania,12094.85,-1100.0,71542.0,0,165.0,58.3,8220.0,8361.5,0.0
3149,ROU,2003,0.634,4.743,12075.0,21925307.0,Romania,12614.65,-1100.0,72839.0,0,303.0,58.5,9720.0,9042.1,0.0
3150,ROU,2004,0.627,4.715,13149.0,21845264.0,Romania,12924.68,-1100.0,68003.0,0,80.0,58.7,10700.0,9788.9,0.0
3151,ROU,2005,0.62,4.647,13685.0,21771749.0,Romania,12078.7,-1100.0,67553.0,0,88.0,58.9,11700.0,9995.8,0.0
3152,ROU,2006,0.613,4.819,15027.0,21705175.0,Romania,12539.55,-5272.6667,69902.0,0,-3792.0,59.1,13000.0,10457.4,0.0
3153,ROU,2007,0.606,5.06,16369.0,21644886.0,Romania,13312.1,-5272.6667,66302.0,0,-3206.0,59.3,11800.0,10791.5,0.0
3154,ROU,2008,0.598,4.952,17979.0,21589544.0,Romania,13169.0,-5272.6667,62834.4,0,-3661.0,59.5,10600.0,10678.2,0.0
3155,ROU,2009,0.59,4.176,16905.0,21537219.0,Romania,13178.0,-5272.6667,50760.8,0,-4081.0,59.7,10300.0,9844.3,0.0
3156,ROU,2010,0.5820000000000001,4.025,16905.0,21486371.0,Romania,12315.0,-5272.6667,48475.0,0,-4063.0,59.9,10200.0,10846.38,0.0
3157,RUS,1992,7.074,13.574000000000002,16178.0,148897737.0,Russia,283649.9376,92051.98,1403823.5926,0,213477.0,0.0,269763.6801,114524.6178,0.0
3158,RUS,1993,7.1129999999999995,12.866,14760.0,148945559.0,Russia,237918.6842,92090.9624,1360021.4031,0,213477.0,0.0,294603.7943,94025.6119,0.0
3159,RUS,1994,7.121,11.357999999999999,12887.0,148866314.0,Russia,208992.5618,92129.9417,1223375.0718,0,213477.0,0.0,243793.8308,76934.1667,0.0
3160,RUS,1995,7.119,10.989,12369.0,148698582.0,Russia,192710.4973,92168.9179,1235871.7964,0,213477.0,0.0,236566.5385,80979.4662,0.0
3161,RUS,1996,7.108,10.68,11940.0,148456965.0,Russia,183142.8267,92207.8911,1237150.6575,0,224821.0,0.0,219623.5241,70838.0989,0.0
3162,RUS,1997,7.087000000000001,10.166,12130.0,148139274.0,Russia,168164.6104,92246.8612,1138644.4828,0,182406.0,0.0,212136.1416,67860.4621,0.0
3163,RUS,1998,7.063,10.019,11512.0,147749214.0,Russia,198248.5961,92285.8282,1129133.466,0,233197.0,0.0,177038.0324,63452.4134,0.0
3164,RUS,1999,7.044,10.296,12281.0,147286725.0,Russia,199911.3841,92324.7922,1141927.0727,0,196072.0,0.0,200257.3532,71198.0378,0.0
3165,RUS,2000,7.022,10.275,13563.0,146757517.0,Russia,190350.0,92363.7531,1183800.0,0,201838.0,0.0,206000.0,79790.3,0.0
3166,RUS,2001,7.0,10.579,14311.0,146161742.0,Russia,197620.0,-99494.6203,1176900.0,0,36933.0,0.0,212000.0,80689.3,0.0
3167,RUS,2002,6.975,10.547,15054.0,145519641.0,Russia,200310.0,-99521.778,1187700.0,0,39723.0,0.0,191000.0,79898.3,0.0
3168,RUS,2003,6.947,10.849,16228.0,144880469.0,Russia,208850.0,-99548.9422,1222700.0,0,114216.0,0.0,195000.0,87907.3,0.0
3169,RUS,2004,6.912000000000001,10.936,17458.0,144306982.0,Russia,221730.0,-99576.1127,1225000.0,0,3892.0,0.0,193000.0,91285.3,0.0
3170,RUS,2005,6.874,11.1,18626.0,143843159.0,Russia,220870.0,-99603.2897,1222300.0,0,22607.0,0.0,184000.0,94224.3,0.0
3171,RUS,2006,6.836,11.537,20184.0,143510059.0,Russia,228580.0,-212666.6667,1265400.0,0,-149912.0,0.0,191000.0,98783.3,0.0
3172,RUS,2007,6.797999999999999,11.55,21931.0,143294533.0,Russia,231670.0,-212666.6667,1275900.0,0,-155352.0,0.0,202000.0,102052.3,0.0
3173,RUS,2008,6.757999999999999,11.777999999999999,23091.0,143163100.0,Russia,233740.0,-212666.6667,1256920.0,0,-17236.0,0.0,214000.0,98711.3,0.0
3174,RUS,2009,6.712999999999999,11.020999999999999,21285.0,143064078.0,Russia,228550.0,-212666.6667,1186280.0,0,-117004.0,0.0,196000.0,88530.3,0.0
3175,RUS,2010,6.669,11.619000000000002,22239.0,142958164.0,Russia,237220.0,-212666.6667,1188050.0,0,-143022.0,0.0,191000.0,93559.3,0.0
3176,RWA,1990,0.001,0.075,822.0,7109538.0,Rwanda,277.816,6118.7076,118.3506,0,9535.0,0.0,199.3055,38.3335,0.0
3177,RWA,1991,0.001,0.069,774.0,6871192.0,Rwanda,254.1483,6137.7763,124.4636,0,9535.0,0.0,229.1928,37.7809,0.0
3178,RWA,1992,0.001,0.073,805.0,6452688.0,Rwanda,247.1371,6156.5358,125.4916,0,9535.0,0.0,199.5895,36.8943,0.0
3179,RWA,1993,0.001,0.078,704.0,5984449.0,Rwanda,226.676,6174.9934,102.0798,0,9535.0,0.0,209.0151,35.9918,0.0
3180,RWA,1994,0.001,0.078,460.0,5648306.0,Rwanda,223.0486,6193.1564,99.7153,0,9535.0,0.0,210.0424,12.5373,0.0
3181,RWA,1995,0.001,0.078,700.0,5570206.0,Rwanda,235.37599999999998,6211.0319,104.329,0,9535.0,0.0,226.7892,10.1212,0.0
3182,RWA,1996,0.001,0.078,668.0,5803830.0,Rwanda,234.9537,6228.6265,120.6123,0,9484.0,0.0,222.1119,14.9091,0.0
3183,RWA,1997,0.001,0.077,654.0,6297733.0,Rwanda,239.1168,6245.9468,116.8961,0,9577.0,0.0,238.5859,15.5963,0.0
3184,RWA,1998,0.001,0.069,684.0,6944116.0,Rwanda,253.10299999999998,6262.9993,134.3709,0,9564.0,0.0,189.5098,35.8507,0.0
3185,RWA,1999,0.001,0.067,720.0,7582861.0,Rwanda,263.5731,6279.79,138.9847,0,9484.0,0.0,195.3128,39.6795,0.0
3186,RWA,2000,0.001,0.066,775.0,8098344.0,Rwanda,254.40599999999998,6296.325,128.67,0,9375.0,0.0,197.0,42.301,0.0
3187,RWA,2001,0.001,0.064,829.0,8456968.0,Rwanda,257.606,-12442.4667,128.37,0,-9497.0,0.0,169.0,51.224,0.0
3188,RWA,2002,0.001,0.062,919.0,8696378.0,Rwanda,257.53700000000003,-12442.4667,128.57,0,-9099.0,0.0,156.0,55.452,0.0
3189,RWA,2003,0.001,0.06,923.0,8857859.0,Rwanda,254.72099999999998,-12442.4667,131.97,0,-9092.0,0.0,192.0,57.068000000000005,0.0
3190,RWA,2004,0.001,0.06,971.0,9009655.0,Rwanda,260.62,-12442.4667,137.07,0,-9393.0,0.0,77.4,56.452,0.0
3191,RWA,2005,0.001,0.059000000000000004,1040.0,9201727.0,Rwanda,274.82,-12442.4667,144.07,0,-9309.0,0.0,142.0,55.068000000000005,0.0
3192,RWA,2006,0.001,0.057999999999999996,1112.0,9441406.0,Rwanda,275.82,-3619.0,143.77,0,-443.0,0.0,179.0,55.583,0.0
3193,RWA,2007,0.001,0.059000000000000004,1167.0,9710531.0,Rwanda,284.52,-3619.0,148.27,0,-786.0,0.0,191.0,55.298,0.0
3194,RWA,2008,0.001,0.055999999999999994,1265.0,10004092.0,Rwanda,293.32,-3619.0,153.27,0,-647.0,0.0,202.0,53.793,0.0
3195,RWA,2009,0.001,0.057999999999999996,1316.0,10311275.0,Rwanda,299.219,-3619.0,155.87,0,-794.0,0.0,222.0,53.409,0.0
3196,RWA,2010,0.001,0.057999999999999996,1381.0,10624005.0,Rwanda,305.019,-3619.0,159.47,0,-455.0,0.0,242.0,57.013999999999996,0.0
3218,LCA,1990,0.0,1.158,8068.0,138042.0,Saint Lucia,40.859,-59.5977,46.4554,0,-40.0,0.0,97.4039,23.8617,0.0
3219,LCA,1991,0.0,1.213,8003.0,140056.0,Saint Lucia,43.0214,-59.7617,47.1537,0,-40.0,0.0,90.4847,24.2463,0.0
3220,LCA,1992,0.0,1.409,8534.0,141863.0,Saint Lucia,46.4351,-59.9267,51.1095,0,-40.0,0.0,84.8012,24.6225,0.0
3221,LCA,1993,0.0,1.5319999999999998,8454.0,143551.0,Saint Lucia,42.1811,-60.0925,48.6108,0,-40.0,0.0,71.2958,24.9827,0.0
3222,LCA,1994,0.0,1.79,8482.0,145255.0,Saint Lucia,48.9888,-60.2593,61.6005,0,-40.0,0.0,82.16799999999999,25.3182,0.0
3223,LCA,1995,0.0,2.108,8515.0,147067.0,Saint Lucia,50.604,-60.427,63.2669,0,-40.0,0.0,85.678,25.6229,0.0
3224,LCA,1996,0.0,2.215,8660.0,149022.0,Saint Lucia,50.9512,-60.5956,63.3967,0,-40.0,0.0,83.8812,25.8934,0.0
3225,LCA,1997,0.0,2.052,8500.0,151079.0,Saint Lucia,53.2475,-60.7652,72.1047,0,-40.0,0.0,47.6893,26.1321,0.0
3226,LCA,1998,0.0,2.024,8963.0,153172.0,Saint Lucia,97.794,-60.9357,69.3545,0,-40.0,0.0,24.5898,26.3485,0.0
3227,LCA,1999,0.001,2.062,9138.0,155204.0,Saint Lucia,108.2676,-61.1072,72.9513,0,-40.0,0.0,28.5733,26.5557,0.0
3228,LCA,2000,0.001,2.103,9049.0,157108.0,Saint Lucia,166.18099999999998,-61.2797,111.96,0,-40.0,0.0,21.0,26.7285,0.0
3229,LCA,2001,0.001,2.272,8644.0,158859.0,Saint Lucia,169.38,-39.239000000000004,113.78,0,-17.0,0.0,19.4,26.9335,0.0
3230,LCA,2002,0.001,2.066,8619.0,160491.0,Saint Lucia,176.15200000000002,-39.3504,116.36,0,-17.0,0.0,21.0,27.2395,0.0
3231,LCA,2003,0.001,2.2359999999999998,8985.0,162055.0,Saint Lucia,183.982,-39.4624,121.07,0,-17.0,0.0,22.1,27.4455,0.0
3232,LCA,2004,0.001,2.219,9633.0,163631.0,Saint Lucia,205.12099999999998,-39.575,137.5,0,-17.0,0.0,25.7,27.6516,0.0
3233,LCA,2005,0.001,2.26,9543.0,165275.0,Saint Lucia,207.16099999999997,-39.6883,138.63,0,-17.0,0.0,25.1,27.8576,0.0
3234,LCA,2006,0.001,2.237,10141.0,167002.0,Saint Lucia,217.738,196.4106,145.1,0,219.0,0.0,28.1,28.0636,0.0
3235,LCA,2007,0.001,2.272,10195.0,168793.0,Saint Lucia,227.99099999999999,196.9761,153.2,0,219.0,0.0,27.3,28.2696,0.0
3236,LCA,2008,0.001,2.364,10574.0,170624.0,Saint Lucia,239.05,197.5448,160.4,0,219.0,0.0,28.7,28.5756,0.0
3237,LCA,2009,0.001,2.222,10491.0,172458.0,Saint Lucia,250.014,198.1169,168.6,0,219.0,0.0,29.9,28.7827,0.0
3238,LCA,2010,0.001,2.318,10271.0,174267.0,Saint Lucia,260.97700000000003,198.6922,175.8,0,219.0,0.0,31.1,28.9887,0.0
3239,VCT,1990,0.0,0.7440000000000001,0.0,107449.0,Saint Vincent and the Grenadines,16.0681,-107.0516,23.5904,0,-107.0,0.0,52.053000000000004,0.4156,0.0
3240,VCT,1991,0.0,0.742,0.0,107755.0,Saint Vincent and the Grenadines,16.4695,-107.0516,22.8521,0,-107.0,0.0,47.3109,0.4188,0.0
3241,VCT,1992,0.0,0.741,0.0,107950.0,Saint Vincent and the Grenadines,18.3259,-107.0516,25.6611,0,-107.0,0.0,45.1741,0.4217,0.0
3242,VCT,1993,0.0,0.925,0.0,108051.0,Saint Vincent and the Grenadines,15.8758,-107.0516,23.3511,0,-107.0,0.0,36.0924,0.4244,0.0
3243,VCT,1994,0.0,1.11,0.0,108089.0,Saint Vincent and the Grenadines,25.8376,-107.0516,41.4907,0,-107.0,0.0,58.4862,0.4269,0.0
3244,VCT,1995,0.0,1.202,0.0,108087.0,Saint Vincent and the Grenadines,27.5874,-107.0516,44.071999999999996,0,-107.0,0.0,63.283,0.4293,0.0
3245,VCT,1996,0.0,1.203,0.0,108049.0,Saint Vincent and the Grenadines,27.6922,-107.0516,44.2182,0,-107.0,0.0,62.188,0.4317,0.0
3246,VCT,1997,0.0,1.204,0.0,107979.0,Saint Vincent and the Grenadines,29.7014,-107.0516,51.6148,0,-107.0,0.0,37.2251,0.4339,0.0
3247,VCT,1998,0.0,1.483,0.0,107907.0,Saint Vincent and the Grenadines,69.8282,-107.0516,58.9192,0,-107.0,0.0,27.3901,0.4362,0.0
3248,VCT,1999,0.0,1.483,0.0,107869.0,Saint Vincent and the Grenadines,76.3675,-107.0516,61.9776,0,-107.0,0.0,30.5433,0.4384,0.0
3249,VCT,2000,0.0,1.39,0.0,107891.0,Saint Vincent and the Grenadines,74.5421,-107.0516,61.07,0,-107.0,0.0,28.7,0.441,0.0
3250,VCT,2001,0.0,1.6669999999999998,0.0,107987.0,Saint Vincent and the Grenadines,74.1953,-48.8141,60.36,0,-49.0,0.0,30.3,0.4431,0.0
3251,VCT,2002,0.0,1.757,0.0,108150.0,Saint Vincent and the Grenadines,79.541,-48.8141,64.02,0,-49.0,0.0,31.0,0.4453,0.0
3252,VCT,2003,0.0,1.8459999999999999,0.0,108354.0,Saint Vincent and the Grenadines,79.747,-48.8141,64.03,0,-49.0,0.0,38.2,0.4475,0.0
3253,VCT,2004,0.0,2.0269999999999997,0.0,108566.0,Saint Vincent and the Grenadines,88.8376,-48.8141,72.44,0,-49.0,0.0,39.1,0.4496,0.0
3254,VCT,2005,0.0,2.023,0.0,108755.0,Saint Vincent and the Grenadines,89.725,-48.8141,73.21,0,-49.0,0.0,39.5,0.4527,0.0
3255,VCT,2006,0.0,2.02,0.0,108918.0,Saint Vincent and the Grenadines,93.3635,182.3983,75.53,0,182.0,0.0,40.2,0.4549,0.0
3256,VCT,2007,0.0,2.109,0.0,109060.0,Saint Vincent and the Grenadines,98.0264,182.3983,79.43,0,182.0,0.0,40.8,0.457,0.0
3257,VCT,2008,0.0,2.1069999999999998,0.0,109178.0,Saint Vincent and the Grenadines,102.0271,182.3983,82.65,0,182.0,0.0,41.5,0.4592,0.0
3258,VCT,2009,0.0,2.8369999999999997,0.0,109269.0,Saint Vincent and the Grenadines,105.1318,182.3983,85.82,0,182.0,0.0,42.2,0.4623,0.0
3259,VCT,2010,0.0,2.013,0.0,109333.0,Saint Vincent and the Grenadines,109.2265,182.3983,89.0,0,182.0,0.0,42.8,0.4645,0.0
3260,WSM,1990,0.0,0.614,0.0,161308.0,Samoa,82.1404,-2058.6132,14.5595,0,-2059.0,0.0,37.0578,0.6026,0.0
3261,WSM,1991,0.0,0.67,0.0,162504.0,Samoa,81.0759,-2058.6132,15.1116,0,-2059.0,0.0,35.0938,0.607,0.0
3262,WSM,1992,0.0,0.664,0.0,163790.0,Samoa,98.1382,-2058.6132,17.2092,0,-2059.0,0.0,27.3,0.6117,0.0
3263,WSM,1993,0.0,0.6579999999999999,0.0,165172.0,Samoa,88.6288,-2058.6132,17.4982,0,-2059.0,0.0,31.8278,0.6168,0.0
3264,WSM,1994,0.0,0.652,0.0,166662.0,Samoa,77.7791,-2058.6132,16.7104,0,-2059.0,0.0,23.3118,0.6224,0.0
3265,WSM,1995,0.0,0.705,0.0,168257.0,Samoa,86.193,-2058.6132,14.5294,0,-2059.0,0.0,27.6821,0.6285,0.0
3266,WSM,1996,0.0,0.701,0.0,169969.0,Samoa,94.6936,-2058.6132,14.3088,0,-2059.0,0.0,27.511,0.635,0.0
3267,WSM,1997,0.0,0.755,0.0,171766.0,Samoa,106.7591,-2058.6132,12.3329,0,-2059.0,0.0,34.3975,0.6419,0.0
3268,WSM,1998,0.0,0.752,0.0,173543.0,Samoa,103.2786,-2058.6132,12.3874,0,-2059.0,0.0,33.27,0.6491,0.0
3269,WSM,1999,0.0,0.8059999999999999,0.0,175169.0,Samoa,100.9066,-2058.6132,14.3486,0,-2059.0,0.0,38.751999999999995,0.6561,0.0
3270,WSM,2000,0.0,0.802,0.0,176549.0,Samoa,113.57,-2058.6132,16.07,0,-2059.0,0.0,35.3,0.6628,0.0
3271,WSM,2001,0.0,0.8540000000000001,0.0,177645.0,Samoa,110.05,-109.7556,17.25,0,-110.0,0.0,32.8,0.669,0.0
3272,WSM,2002,0.0,0.8490000000000001,0.0,178488.0,Samoa,101.323,-109.7556,14.58,0,-110.0,0.0,34.5,0.6752,0.0
3273,WSM,2003,0.0,0.8440000000000001,0.0,179141.0,Samoa,97.1,-109.7556,14.65,0,-110.0,0.0,37.5,0.6814,0.0
3274,WSM,2004,0.0,0.8390000000000001,0.0,179699.0,Samoa,87.49,-109.7556,14.08,0,-110.0,0.0,44.6,0.6865,0.0
3275,WSM,2005,0.0,0.889,0.0,180237.0,Samoa,91.35,-109.7556,14.56,0,-110.0,0.0,34.6,0.6907,0.0
3276,WSM,2006,0.0,0.884,0.0,180766.0,Samoa,83.67,-541.2243,13.51,0,-541.0,0.0,61.2,0.6958,0.0
3277,WSM,2007,0.0,0.9329999999999999,0.0,181277.0,Samoa,81.47,-541.2243,12.84,0,-541.0,0.0,64.1,0.701,0.0
3278,WSM,2008,0.0,0.981,0.0,181809.0,Samoa,78.86,-541.2243,12.87,0,-541.0,0.0,68.9,0.7061,0.0
3279,WSM,2009,0.0,1.028,0.0,182401.0,Samoa,74.73,-541.2243,12.3,0,-541.0,0.0,80.3,0.7104,0.0
3280,WSM,2010,0.0,1.02,0.0,183081.0,Samoa,70.4,-541.2243,11.73,0,-541.0,0.0,91.8,0.7155,0.0
3281,STP,1990,0.0,0.439,2432.0,116117.0,Sao Tome and Principe,31.816,0.0,13.6824,0,0.0,0.0,10.2085,2.4758,0.0
3282,STP,1991,0.0,0.43,2406.0,118512.0,Sao Tome and Principe,31.0386,0.0,14.5389,0,0.0,0.0,13.8117,2.525,0.0
3283,STP,1992,0.0,0.42100000000000004,2377.0,120835.0,Sao Tome and Principe,31.4014,0.0,14.2229,0,0.0,0.0,11.7263,2.5711,0.0
3284,STP,1993,0.0,0.41200000000000003,2365.0,123137.0,Sao Tome and Principe,31.9902,0.0,12.8048,0,0.0,0.0,13.0111,2.6154,0.0
3285,STP,1994,0.0,0.40299999999999997,2377.0,125488.0,Sao Tome and Principe,31.9471,0.0,12.1546,0,0.0,0.0,13.0511,2.6594,0.0
3286,STP,1995,0.0,0.395,2382.0,127935.0,Sao Tome and Principe,33.3946,0.0,12.0904,0,0.0,0.0,14.9388,2.7048,0.0
3287,STP,1996,0.0,0.38799999999999996,2373.0,130499.0,Sao Tome and Principe,33.2845,0.0,13.5194,0,0.0,0.0,13.2634,2.7514,0.0
3288,STP,1997,0.0,0.381,2350.0,133152.0,Sao Tome and Principe,34.0171,0.0,13.4857,0,0.0,0.0,15.3371,2.7993,0.0
3289,STP,1998,0.0,0.375,2360.0,135838.0,Sao Tome and Principe,35.8498,0.0,13.7766,0,0.0,0.0,9.9321,2.8496,0.0
3290,STP,1999,0.0,0.368,2369.0,138475.0,Sao Tome and Principe,37.3723,0.0,14.652000000000001,0,0.0,0.0,10.9153,2.9038,0.0
3291,STP,2000,0.0,0.361,2329.0,141010.0,Sao Tome and Principe,39.5321,0.0,15.73,0,0.0,0.0,104.0,2.9618,0.0
3292,STP,2001,0.0,0.353,2347.0,143430.0,Sao Tome and Principe,39.6619,0.0,15.91,0,0.0,0.0,83.5,3.0288,0.0
3293,STP,2002,0.0,0.414,2341.0,145761.0,Sao Tome and Principe,39.4341,0.0,16.22,0,0.0,0.0,84.8,3.0958,0.0
3294,STP,2003,0.0,0.47200000000000003,2448.0,148038.0,Sao Tome and Principe,39.7835,0.0,16.29,0,0.0,0.0,103.0,3.1729,0.0
3295,STP,2004,0.0,0.461,2484.0,150311.0,Sao Tome and Principe,41.8338,0.0,17.39,0,0.0,0.0,58.4,3.2402,0.0
3296,STP,2005,0.0,0.514,2601.0,152622.0,Sao Tome and Principe,44.3435,0.0,18.25,0,0.0,0.0,61.2,3.3173,0.0
3297,STP,2006,0.0,0.502,2774.0,154970.0,Sao Tome and Principe,44.6735,41.9048,18.31,0,293.0,0.0,38.0,3.3945,0.0
3298,STP,2007,0.0,0.49,2801.0,157361.0,Sao Tome and Principe,46.5833,42.2671,18.96,0,293.0,0.0,48.8,3.4728,0.0
3299,STP,2008,0.0,0.479,2965.0,159852.0,Sao Tome and Principe,48.2133,42.6357,19.69,0,293.0,0.0,51.6,3.5501,0.0
3300,STP,2009,0.0,0.527,2976.0,162515.0,Sao Tome and Principe,49.5332,43.0108,20.16,0,293.0,0.0,48.4,3.6172,0.0
3301,STP,2010,0.0,0.5720000000000001,3107.0,165397.0,Sao Tome and Principe,50.8631,43.3925,20.54,0,293.0,0.0,45.3,3.6943,0.0
3302,SAU,1990,0.39399999999999996,11.370999999999999,43144.0,16139053.0,Saudi Arabia,49573.7582,0.0,101085.4488,0,0.0,0.0,2542.0844,11885.1499,0.0
3303,SAU,1991,0.41600000000000004,15.862,48065.0,16669764.0,Saudi Arabia,51975.4148,0.0,106264.3095,0,0.0,0.0,3014.1522,11545.1193,0.0
3304,SAU,1992,0.43799999999999994,16.417,48522.0,17189075.0,Saudi Arabia,53877.6197,0.0,115938.9039,0,0.0,0.0,2705.2901,13956.4885,0.0
3305,SAU,1993,0.46299999999999997,17.557000000000002,46544.0,17679720.0,Saudi Arabia,56865.5901,0.0,124116.4602,0,0.0,0.0,2908.7669,14094.5123,0.0
3306,SAU,1994,0.486,16.805,45574.0,18117969.0,Saudi Arabia,61009.0177,0.0,132045.3249,0,0.0,0.0,3022.4265,14555.1658,0.0
3307,SAU,1995,0.499,12.540999999999999,44507.0,18491845.0,Saudi Arabia,53948.0213,0.0,142250.5059,0,0.0,0.0,2947.127,15069.8742,0.0
