Entity,Code,Year,Transport,Forestry,Energy,Other sources,"Agriculture, Land Use & Forestry",Waste,Residential & commercial,Industry,Agriculture
Philippines,PHL,2000,23770,-2640,38128.04,0,-2640,0,6420,5946.82,0
Philippines,PHL,2001,24773,-7408.5764,38319.4,0,11293,0,6250,4435.42,0
Philippines,PHL,2002,22519,-7294.9971,36762,0,11293,0,6110,6209.82,0
Philippines,PHL,2003,23158,-7181.7207,38845.7,0,11293,0,5900,6392.32,0
Philippines,PHL,2004,24676,-7068.7463,39761.7,0,11293,0,5510,6493.41,0
Philippines,PHL,2005,23873,-6956.0724,41558.5,0,11293,0,4700,7433.19,0
Philippines,PHL,2006,22628,14102.9517,39207.6,0,29480,0,4570,5858.18,0
Philippines,PHL,2007,25877,14196.875,41590.2,0,29480,0,4110,6251.12,0
Philippines,PHL,2008,27753,14292.0578,43167.9,0,29480,0,4450,6171.64,0
Philippines,PHL,2009,29132,14388.5254,41487.7,0,29480,0,4920,6197.96,0
Philippines,PHL,2010,29644,14486.3042,46297.5,0,29480,0,5030,6785.29,0
Pitcairn Islands,,1990,,-4.1259,0,0,-4,0,0,0,0
Pitcairn Islands,,1991,,-4.1259,0,0,-4,0,0,0,0
Pitcairn Islands,,1992,,-4.1259,0,0,-4,0,0,0,0
Pitcairn Islands,,1993,,-4.1259,0,0,-4,0,0,0,0
Pitcairn Islands,,1994,,-4.1259,0,0,-4,0,0,0,0
Pitcairn Islands,,1995,,-4.1259,0,0,-4,0,0,0,0
Pitcairn Islands,,1996,,-4.1259,0,0,-4,0,0,0,0
Pitcairn Islands,,1997,,-4.1259,0,0,-4,0,0,0,0
Pitcairn Islands,,1998,,-4.1259,0,0,-4,0,0,0,0
Pitcairn Islands,,1999,,-4.1259,0,0,-4,0,0,0,0
Pitcairn Islands,,2000,0,-4.1259,0,0,-4,0,0,0,0
Pitcairn Islands,,2001,0,-2.2465,0,0,-2,0,0,0,0
Pitcairn Islands,,2002,0,-2.2465,0,0,-2,0,0,0,0
Pitcairn Islands,,2003,0,-2.2465,0,0,-2,0,0,0,0
Pitcairn Islands,,2004,0,-2.2465,0,0,-2,0,0,0,0
Pitcairn Islands,,2005,0,-2.2465,0,0,-2,0,0,0,0
Pitcairn Islands,,2006,0,-11.0777,0,0,-11,0,0,0,0
Pitcairn Islands,,2007,0,-11.0777,0,0,-11,0,0,0,0
Pitcairn Islands,,2008,0,-11.0777,0,0,-11,0,0,0,0
Pitcairn Islands,,2009,0,-11.0777,0,0,-11,0,0,0,0
Pitcairn Islands,,2010,0,-11.0777,0,0,-11,0,0,0,0
Poland,POL,1990,20984.3475,-28966.6667,226317.1082,0,-13714,119.9689,46521.9155,15648.5756,0
Poland,POL,1991,21431.6874,-28966.6667,214769.8602,0,-13714,121.8282,53501.689,14411.8414,0
Poland,POL,1992,21830.8152,-28966.6667,204868.2805,0,-13714,123.6874,59095.0356,14086.8516,0
Poland,POL,1993,21245.9405,-28966.6667,208590.2121,0,-13714,125.5467,65741.5383,13497.0423,0
Poland,POL,1994,21893.0257,-28966.6667,207505.8138,0,-13714,127.4059,61679.6365,14484.3031,0
Poland,POL,1995,22698.4786,-28966.6667,217252.4813,0,-13714,129.2652,61608.3786,15275.5668,0
Poland,POL,1996,25730.5547,-28966.6667,198299.5842,0,-13715,131.1244,61524.8107,14572.2455,0
Poland,POL,1997,27221.6472,-28966.6667,195568.2666,0,-13710,132.9836,59175.2008,15644.8946,0
Poland,POL,1998,28697.7246,-28966.6667,194748.0394,0,-13715,134.8429,49075.5913,14409.1314,0
Poland,POL,1999,31902.1325,-28966.6667,185788.9957,0,-13707,136.7031,50819.1085,13490.3086,0
Poland,POL,2000,27482.6,-28966.6667,200489.76,0,-13709,139,45000,14601.2,0
Poland,POL,2001,27315.6,-39600,194806.13,0,-24364,140,47700,12744.9,0
Poland,POL,2002,27415,-39600,188069.98,0,-24223,142,47000,11673.6,0
Poland,POL,2003,29748,-39600,194326.98,0,-24341,144,47200,12909.3,0
Poland,POL,2004,32689,-39600,215101.34,0,-24370,146,48500,13716,0
Poland,POL,2005,34961,-39600,209534.2,0,-24361,148,50600,13771.7,0
Poland,POL,2006,38624.2,-122466.6667,214569.34,0,-107217,150,52800,15242.4,0
Poland,POL,2007,42636,-122466.6667,213774.2,0,-107235,152,48700,16589.1,0
Poland,POL,2008,45237.5,-122466.6667,210825.2,0,-107191,153,50400,16686.7,0
Poland,POL,2009,45851.5,-122466.6667,199358.08,0,-107234,155,50200,15662.4,0
Poland,POL,2010,48532.5,-122466.6667,206381.46,0,-107182,157,59200,17015.1,0
Polynesia,OWID_PYA,1990,336.271,-4567.7427,347.7269,0,-4504,0,389.317,20.031,0
Polynesia,OWID_PYA,1991,329.2589,-4567.8534,341.6845,0,-4504,0,360.885,20.4344,0
Polynesia,OWID_PYA,1992,393.5823,-4567.9652,349.8762,0,-4504,0,292.9847,20.8138,0
Polynesia,OWID_PYA,1993,358.8322,-4568.0781,352.8027,0,-4504,0,316.7217,21.1726,0
Polynesia,OWID_PYA,1994,317.0827,-4568.1921,292.3809,0,-4504,0,215.8491,21.5154,0
Polynesia,OWID_PYA,1995,335.9015,-4568.3072,276.6397,0,-4504,0,240.589,21.8485,0
Polynesia,OWID_PYA,1996,355.4688,-4568.4235,270.703,0,-4504,0,238.6802,22.1692,0
Polynesia,OWID_PYA,1997,380.9315,-4568.541,260.8333,0,-4504,0,281.3552,22.478,0
Polynesia,OWID_PYA,1998,372.1042,-4568.6597,268.1315,0,-4504,0,278.9553,22.7874,0
Polynesia,OWID_PYA,1999,359.0793,-4568.7796,276.3468,0,-4504,0,312.0906,23.1129,0
Polynesia,OWID_PYA,2000,386.72,-4568.9007,377.47,0,-4504,0,59.3,23.4965,0
Polynesia,OWID_PYA,2001,378.41,-2566.2705,378.65,0,-2500,0,58.2,23.8039,0
Polynesia,OWID_PYA,2002,334.763,-2566.3334,323.18,0,-2500,0,66.8,24.3013,0
Polynesia,OWID_PYA,2003,359.7,-2566.3969,340.75,0,-2500,0,101.1,24.7088,0
Polynesia,OWID_PYA,2004,346.86,-2566.4611,348.98,0,-2500,0,109.2,25.0963,0
Polynesia,OWID_PYA,2005,358.35,-2566.526,361.56,0,-2500,0,100.6,25.4807,0
Polynesia,OWID_PYA,2006,345.95,-3627.8809,347.81,0,-3534,0,110.1,25.9761,0
Polynesia,OWID_PYA,2007,358.71,-3628.3747,322.04,0,-3534,0,132.6,26.3614,0
Polynesia,OWID_PYA,2008,358.71,-3628.8737,335.97,0,-3534,0,143.8,26.7498,0
Polynesia,OWID_PYA,2009,358.58,-3629.3781,327,0,-3534,0,158.2,27.2343,0
Polynesia,OWID_PYA,2010,358.27,-3629.8878,318.23,0,-3534,0,172.6,27.6297,0
Portugal,PRT,1990,9853.8181,-11.4939,24890.6692,0,1545,2.3321,3587.3308,4773.5523,0
Portugal,PRT,1991,10616.9978,-11.525,25872.9719,0,1545,13.9679,3680.3823,4896.95,0
Portugal,PRT,1992,11487.4858,-11.5563,28840.7058,0,1545,25.6038,3906.9548,4652.096,0
Portugal,PRT,1993,12010.1292,-11.5878,27201.379,0,1545,37.2395,4007.9582,4626.7803,0
Portugal,PRT,1994,12635.8133,-11.6194,27352.4837,0,1545,48.8751,4080.1449,4659.0305,0
Portugal,PRT,1995,13278.8693,-11.6512,30693.3599,0,1545,60.5112,4241.8124,4841.2443,0
Portugal,PRT,1996,14197.5501,-11.6831,26917.8129,0,1544,72.1471,5237.0829,4776.3861,0
Portugal,PRT,1997,14640.727,-11.7153,28958.2617,0,1541,83.7826,4995.907,5138.4321,0
Portugal,PRT,1998,16039.4531,-11.7476,31873.6164,0,1546,95.4187,4897.8843,5094.7428,0
Portugal,PRT,1999,16887.2533,-11.7801,37801.1356,0,1544,107.0547,4987.8952,5390.0654,0
Portugal,PRT,2000,18307,-11.8128,35364.4,0,1538,119,5200,5448.02,0
Portugal,PRT,2001,18293,3271.5046,34278.5,0,5712,130,5790,5223.01,0
Portugal,PRT,2002,18853,3292.4502,37473.4,0,5715,142,5920,5434.01,0
Portugal,PRT,2003,19863,3313.5142,32052.3,0,5839,154,5580,5242.14,0
Portugal,PRT,2004,19911.34,3334.6977,32548.9,0,5713,165,5920,5661.42,0
Portugal,PRT,2005,19128.44,3356.0017,35759.3,0,5749,177,6510,5721.2,0
Portugal,PRT,2006,19102.2,-2319.9231,30749.7,0,1,188,5400,5025.78,0
Portugal,PRT,2007,18869.5,-2328.6716,29930.2,0,-5,200,5090,5794.37,0
Portugal,PRT,2008,17973,-2337.481,27760.6,0,-9,212,4440,4928.65,0
Portugal,PRT,2009,17589.7,-2346.3519,27891,0,-9,223,4590,4863.33,0
Portugal,PRT,2010,17264.9,-2355.2851,21651.4,0,1,235,4850,5251.11,0
Puerto Rico,PRI,1990,0,-1030.3333,0,0,-750,0,0,621.9948,0
Puerto Rico,PRI,1991,0,-1030.3333,0,0,-750,0,0,614.0684,0
Puerto Rico,PRI,1992,0,-1030.3333,0,0,-750,0,0,596.2264,0
Puerto Rico,PRI,1993,0,-1030.3333,0,0,-750,0,0,605.8034,0
Puerto Rico,PRI,1994,0,-1030.3333,0,0,-750,0,0,626.7059,0
Puerto Rico,PRI,1995,0,-1030.3333,0,0,-750,0,0,640.0245,0
Puerto Rico,PRI,1996,0,-1030.3333,0,0,-750,0,0,634.7907,0
Puerto Rico,PRI,1997,0,-1030.3333,0,0,-749,0,0,630.9364,0
Puerto Rico,PRI,1998,0,-1030.3333,0,0,-750,0,0,625.6645,0
Puerto Rico,PRI,1999,0,-1030.3333,0,0,-745,0,0,621.7813,0
Puerto Rico,PRI,2000,2.856,-1030.3333,1.89,0,-750,0,0,616.4665,0
Puerto Rico,PRI,2001,2.218,-1496,1.47,0,-1216,0,0,612.687,0
Puerto Rico,PRI,2002,2.44,-1496,1.2,0,-1216,0,0,607.0075,0
Puerto Rico,PRI,2003,2.462,-1496,1.27,0,-1215,0,0,637.328,0
Puerto Rico,PRI,2004,2.781,-1496,1.38,0,-1216,0,0,668.6485,0
Puerto Rico,PRI,2005,2.78,-1496,1.46,0,-1216,0,0,665.8589,0
Puerto Rico,PRI,2006,5.036,-2200,2.65,0,-1920,0,0,651.1794,0
Puerto Rico,PRI,2007,5.551,-2200,2.92,0,-1920,0,0,589.3998,0
Puerto Rico,PRI,2008,5.101,-2200,2.97,0,-1920,0,0,577.7203,0
Puerto Rico,PRI,2009,5.881,-2200,3.47,0,-1920,0,0,575.0407,0
Puerto Rico,PRI,2010,6.65,-2200,3.97,0,-1920,0,0,620.2612,0
Qatar,QAT,1990,1821.4862,0,12820.1705,0,0,0,93.5719,1510.6267,0
Qatar,QAT,1991,1761.2213,0,14126.1109,0,0,0,75.4976,1365.2254,0
Qatar,QAT,1992,1898.9503,0,14734.5455,0,0,0,96.2157,1671.0754,0
Qatar,QAT,1993,1988.734,0,15448.9274,0,0,0,110.9089,1513.8072,0
Qatar,QAT,1994,2203.545,0,16096.9359,0,0,0,134.6391,1804.7086,0
Qatar,QAT,1995,2399.5973,0,16494.7461,0,0,0,134.6391,1706.1561,0
Qatar,QAT,1996,2651.9985,0,18015.0222,0,0,0,142.9388,1775.425,0
Qatar,QAT,1997,2979.0048,0,21781.4703,0,0,0,153.513,2379.5959,0
Qatar,QAT,1998,3040.8152,0,22729.7046,0,0,0,161.4444,2755.6127,0
Qatar,QAT,1999,2833.3745,0,25334.8432,0,0,0,120.8096,3022.9705,0
Qatar,QAT,2000,2995,0,24670,0,0,0,126,3096.7043,0
Qatar,QAT,2001,3650,0,24490,0,0,0,124,3563.0351,0
Qatar,QAT,2002,3187,0,25630,0,0,0,136,3588.9362,0
Qatar,QAT,2003,3717,0,28610,0,0,0,144,3633.4973,0
Qatar,QAT,2004,4035,0,32570,0,0,0,142,3802.2483,0
Qatar,QAT,2005,5044,0,33150,0,0,0,164,3949.9091,0
Qatar,QAT,2006,5948,0,36740,0,0,0,193,4079.8801,0
Qatar,QAT,2007,6229,0,42170,0,0,0,193,4453.751,0
Qatar,QAT,2008,5766,0,43630,0,0,0,237,4806.0219,0
Qatar,QAT,2009,5694,0,51020,0,0,0,246,4619.7928,0
Qatar,QAT,2010,6121,0,60100,0,0,0,270,4782.7637,0
Reunion,REU,1990,424.196,0,177.0549,0,0,0,254.0494,159.6431,0
Reunion,REU,1991,454.9832,0,211.7306,0,0,0,328.4201,165.1868,0
Reunion,REU,1992,444.7021,0,205.5055,0,0,0,286.9682,161.0753,0
Reunion,REU,1993,567.5875,0,238.5624,0,0,0,399.917,151.4033,0
Reunion,REU,1994,556.8693,0,236.1925,0,0,0,400.305,148.3429,0
Reunion,REU,1995,580.2683,0,235.656,0,0,0,427.919,143.8288,0
Reunion,REU,1996,578.4599,0,262.8237,0,0,0,412.7339,136.3783,0
Reunion,REU,1997,586.6742,0,261.2692,0,0,0,445.2769,125.7757,0
Reunion,REU,1998,780.8186,0,406.1379,0,0,0,438.873,169.9922,0
Reunion,REU,1999,818.1232,0,422.7249,0,0,0,444.2882,168.9046,0
Reunion,REU,2000,768.257,0,395.0001,0,0,0,406,176.0747,0
Reunion,REU,2001,808.265,-27.8161,411.0001,0,73,0,414,166.1272,0
Reunion,REU,2002,699.198,-27.9446,406.0001,0,73,0,397,165.1796,0
Reunion,REU,2003,738.243,-28.0742,412.0001,0,73,0,449,164.232,0
Reunion,REU,2004,744.241,-28.2051,425.0001,0,73,0,428,162.2834,0
Reunion,REU,2005,789.236,-28.3372,447.0001,0,73,0,435,161.3347,0
Reunion,REU,2006,792.232,-73.3333,447.0001,0,-73,0,390,167.3871,0
Reunion,REU,2007,811.227,-73.3333,456.0001,0,-73,0,423,165.4285,0
Reunion,REU,2008,833.223,-73.3333,469.0001,0,-73,0,447,163.4799,0
Reunion,REU,2009,848.219,-73.3333,477.0001,0,-73,0,451,165.5413,0
Reunion,REU,2010,863.215,-73.3333,485.0001,0,-73,0,455,182.5837,0
Romania,ROU,1990,11937.1902,-7.5054,139862.5659,0,1565,55.8477,16881.5494,15077.7364,0
Romania,ROU,1991,10457.2779,-7.506,113501.7771,0,1565,56.0507,15735.212,11141.62,0
Romania,ROU,1992,10603.5678,-7.5066,103811.4313,0,1565,56.2536,10974.7204,9584.8035,0
Romania,ROU,1993,8495.2558,-7.5072,99636.2792,0,1565,56.4565,8815.3558,9344.8389,0
Romania,ROU,1994,9020.3987,-7.5078,97826.9933,0,1565,56.6594,7413.69,9015.8758,0
Romania,ROU,1995,8319.1496,-7.5083,101900.4064,0,1565,56.8624,8659.5818,10079.716,0
Romania,ROU,1996,11680.306,-7.5089,102881.557,0,1525,57.0653,7957.6718,10073.8334,0
Romania,ROU,1997,11883.2263,-7.5095,90842.5895,0,1467,57.2682,10148.4076,9355.1323,0
Romania,ROU,1998,11245.8611,-7.5101,77168.2343,0,1491,57.4711,10293.2904,8317.915,0
Romania,ROU,1999,9467.1335,-7.5107,65743.9228,0,1473,57.6741,8203.3413,7267.7632,0
Romania,ROU,2000,9596.9,-7.5113,68429,0,1483,57.8,8600,7734.1,0
Romania,ROU,2001,11746.88,-1100,73242,0,198,58.1,8260,8127.3,0
Romania,ROU,2002,12094.85,-1100,71542,0,165,58.3,8220,8361.5,0
Romania,ROU,2003,12614.65,-1100,72839,0,303,58.5,9720,9042.1,0
Romania,ROU,2004,12924.68,-1100,68003,0,80,58.7,10700,9788.9,0
Romania,ROU,2005,12078.7,-1100,67553,0,88,58.9,11700,9995.8,0
Romania,ROU,2006,12539.55,-5272.6667,69902,0,-3792,59.1,13000,10457.4,0
Romania,ROU,2007,13312.1,-5272.6667,66302,0,-3206,59.3,11800,10791.5,0
Romania,ROU,2008,13169,-5272.6667,62834.4,0,-3661,59.5,10600,10678.2,0
Romania,ROU,2009,13178,-5272.6667,50760.8,0,-4081,59.7,10300,9844.3,0
Romania,ROU,2010,12315,-5272.6667,48475,0,-4063,59.9,10200,10846.38,0
Russia,RUS,1992,283649.9376,92051.98,1403823.5926,0,213477,0,269763.6801,114524.6178,0
Russia,RUS,1993,237918.6842,92090.9624,1360021.4031,0,213477,0,294603.7943,94025.6119,0
Russia,RUS,1994,208992.5618,92129.9417,1223375.0718,0,213477,0,243793.8308,76934.1667,0
Russia,RUS,1995,192710.4973,92168.9179,1235871.7964,0,213477,0,236566.5385,80979.4662,0
Russia,RUS,1996,183142.8267,92207.8911,1237150.6575,0,224821,0,219623.5241,70838.0989,0
Russia,RUS,1997,168164.6104,92246.8612,1138644.4828,0,182406,0,212136.1416,67860.4621,0
Russia,RUS,1998,198248.5961,92285.8282,1129133.466,0,233197,0,177038.0324,63452.4134,0
Russia,RUS,1999,199911.3841,92324.7922,1141927.0727,0,196072,0,200257.3532,71198.0378,0
Russia,RUS,2000,190350,92363.7531,1183800,0,201838,0,206000,79790.3,0
Russia,RUS,2001,197620,-99494.6203,1176900,0,36933,0,212000,80689.3,0
Russia,RUS,2002,200310,-99521.778,1187700,0,39723,0,191000,79898.3,0
Russia,RUS,2003,208850,-99548.9422,1222700,0,114216,0,195000,87907.3,0
Russia,RUS,2004,221730,-99576.1127,1225000,0,3892,0,193000,91285.3,0
Russia,RUS,2005,220870,-99603.2897,1222300,0,22607,0,184000,94224.3,0
Russia,RUS,2006,228580,-212666.6667,1265400,0,-149912,0,191000,98783.3,0
Russia,RUS,2007,231670,-212666.6667,1275900,0,-155352,0,202000,102052.3,0
Russia,RUS,2008,233740,-212666.6667,1256920,0,-17236,0,214000,98711.3,0
Russia,RUS,2009,228550,-212666.6667,1186280,0,-117004,0,196000,88530.3,0
Russia,RUS,2010,237220,-212666.6667,1188050,0,-143022,0,191000,93559.3,0
Rwanda,RWA,1990,277.816,6118.7076,118.3506,0,9535,0,199.3055,38.3335,0
Rwanda,RWA,1991,254.1483,6137.7763,124.4636,0,9535,0,229.1928,37.7809,0
Rwanda,RWA,1992,247.1371,6156.5358,125.4916,0,9535,0,199.5895,36.8943,0
Rwanda,RWA,1993,226.676,6174.9934,102.0798,0,9535,0,209.0151,35.9918,0
Rwanda,RWA,1994,223.0486,6193.1564,99.7153,0,9535,0,210.0424,12.5373,0
Rwanda,RWA,1995,235.376,6211.0319,104.329,0,9535,0,226.7892,10.1212,0
Rwanda,RWA,1996,234.9537,6228.6265,120.6123,0,9484,0,222.1119,14.9091,0
Rwanda,RWA,1997,239.1168,6245.9468,116.8961,0,9577,0,238.5859,15.5963,0
Rwanda,RWA,1998,253.103,6262.9993,134.3709,0,9564,0,189.5098,35.8507,0
Rwanda,RWA,1999,263.5731,6279.79,138.9847,0,9484,0,195.3128,39.6795,0
Rwanda,RWA,2000,254.406,6296.325,128.67,0,9375,0,197,42.301,0
Rwanda,RWA,2001,257.606,-12442.4667,128.37,0,-9497,0,169,51.224,0
Rwanda,RWA,2002,257.537,-12442.4667,128.57,0,-9099,0,156,55.452,0
Rwanda,RWA,2003,254.721,-12442.4667,131.97,0,-9092,0,192,57.068,0
Rwanda,RWA,2004,260.62,-12442.4667,137.07,0,-9393,0,77.4,56.452,0
Rwanda,RWA,2005,274.82,-12442.4667,144.07,0,-9309,0,142,55.068,0
Rwanda,RWA,2006,275.82,-3619,143.77,0,-443,0,179,55.583,0
Rwanda,RWA,2007,284.52,-3619,148.27,0,-786,0,191,55.298,0
Rwanda,RWA,2008,293.32,-3619,153.27,0,-647,0,202,53.793,0
Rwanda,RWA,2009,299.219,-3619,155.87,0,-794,0,222,53.409,0
Rwanda,RWA,2010,305.019,-3619,159.47,0,-455,0,242,57.014,0
"Saint Helena, Ascension and Tristan da Cunha",,1990,6.3971,0.4714,2.8636,0,0,0,0,0,0
"Saint Helena, Ascension and Tristan da Cunha",,1991,3.371,0.4714,1.6,0,0,0,0,0,0
"Saint Helena, Ascension and Tristan da Cunha",,1992,3.1837,0.4714,1.5744,0,0,0,0,0,0
"Saint Helena, Ascension and Tristan da Cunha",,1993,4.3226,0.4714,1.5772,0,0,0,0,0,0
"Saint Helena, Ascension and Tristan da Cunha",,1994,4.6778,0.4714,1.896,0,0,0,0,0,0
"Saint Helena, Ascension and Tristan da Cunha",,1995,4.8777,0.4714,1.9937,0,0,0,0,0,0
"Saint Helena, Ascension and Tristan da Cunha",,1996,2.3285,0.4714,0.0012,0,0,0,0,0,0
"Saint Helena, Ascension and Tristan da Cunha",,1997,2.3624,0.4714,0.0011,0,0,0,0,0,0
"Saint Helena, Ascension and Tristan da Cunha",,1998,2.4086,0.4714,0.0011,0,0,0,0,0,0
"Saint Helena, Ascension and Tristan da Cunha",,1999,2.5136,0.4714,0.0021,0,0,0,0,0,0
"Saint Helena, Ascension and Tristan da Cunha",,2000,8.13,0.4714,0.0069,0,0,0,0,0,0
"Saint Helena, Ascension and Tristan da Cunha",,2001,4.48,0.2235,0.0037,0,0,0,0,0,0
"Saint Helena, Ascension and Tristan da Cunha",,2002,4.46,0.2235,0.0037,0,0,0,0,0,0
"Saint Helena, Ascension and Tristan da Cunha",,2003,4.5,0.2235,0.0036,0,0,0,0,0,0
"Saint Helena, Ascension and Tristan da Cunha",,2004,5.4,0.2235,0.0042,0,0,0,0,0,0
"Saint Helena, Ascension and Tristan da Cunha",,2005,5.68,0.2235,0.0042,0,0,0,0,0,0
"Saint Helena, Ascension and Tristan da Cunha",,2006,4.5,0.038,0.0032,0,0,0,0,0,0
"Saint Helena, Ascension and Tristan da Cunha",,2007,5.3,0.038,0.0037,0,0,0,0,0,0
"Saint Helena, Ascension and Tristan da Cunha",,2008,5.42,0.038,0.0036,0,0,0,0,0,0
"Saint Helena, Ascension and Tristan da Cunha",,2009,5.33,0.038,0.0034,0,0,0,0,0,0
"Saint Helena, Ascension and Tristan da Cunha",,2010,5.24,0.038,0.0032,0,0,0,0,0,0
Saint Kitts and Nevis,KNA,1990,14.4032,-31.0084,16.9551,0,-31,0,32.6953,0.165,0
Saint Kitts and Nevis,KNA,1991,17.4183,-31.0084,19.4992,0,-31,0,33.0665,0.1644,0
Saint Kitts and Nevis,KNA,1992,18.1602,-31.0084,20.3688,0,-31,0,30.0313,0.1639,0
Saint Kitts and Nevis,KNA,1993,18.6339,-31.0084,22.2471,0,-31,0,27.224,0.1636,0
Saint Kitts and Nevis,KNA,1994,22.1398,-31.0084,29.4486,0,-31,0,33.6382,0.1634,0
Saint Kitts and Nevis,KNA,1995,20.4307,-31.0084,27.3724,0,-31,0,32.0773,0.1632,0
Saint Kitts and Nevis,KNA,1996,23.1006,-31.0084,31.0376,0,-31,0,37.0177,0.163,0
Saint Kitts and Nevis,KNA,1997,23.3202,-31.0084,33.8302,0,-31,0,16.1578,0.1629,0
Saint Kitts and Nevis,KNA,1998,41.776,-31.0084,32.5766,0,-31,0,8.8557,0.1629,0
Saint Kitts and Nevis,KNA,1999,45.2034,-31.0084,34.281,0,-31,0,11.4264,0.1632,0
Saint Kitts and Nevis,KNA,2000,52.05,-31.0084,33.16,0,-31,0,24.9,0.1639,0
Saint Kitts and Nevis,KNA,2001,49.37,-20.6521,32.17,0,-21,0,20.7,0.1652,0
Saint Kitts and Nevis,KNA,2002,50.57,-20.6521,32.22,0,-21,0,21.3,0.1669,0
Saint Kitts and Nevis,KNA,2003,52.92,-20.6521,34.31,0,-21,0,20.9,0.1689,0
Saint Kitts and Nevis,KNA,2004,57.16,-20.6521,38.85,0,-21,0,19.4,0.1711,0
Saint Kitts and Nevis,KNA,2005,57.54,-20.6521,39.19,0,-21,0,17.8,0.1731,0
Saint Kitts and Nevis,KNA,2006,60.55,104.8795,40.25,0,105,0,21.5,0.1751,0
Saint Kitts and Nevis,KNA,2007,61.18,104.8795,42.71,0,105,0,17.2,0.1771,0
Saint Kitts and Nevis,KNA,2008,63.59,104.8795,44.98,0,105,0,17.5,0.1792,0
Saint Kitts and Nevis,KNA,2009,65.67,104.8795,46.94,0,105,0,17.4,0.1813,0
Saint Kitts and Nevis,KNA,2010,67.65,104.8795,48.9,0,105,0,17.3,0.1833,0
Saint Lucia,LCA,1990,40.859,-59.5977,46.4554,0,-40,0,97.4039,23.8617,0
Saint Lucia,LCA,1991,43.0214,-59.7617,47.1537,0,-40,0,90.4847,24.2463,0
Saint Lucia,LCA,1992,46.4351,-59.9267,51.1095,0,-40,0,84.8012,24.6225,0
Saint Lucia,LCA,1993,42.1811,-60.0925,48.6108,0,-40,0,71.2958,24.9827,0
Saint Lucia,LCA,1994,48.9888,-60.2593,61.6005,0,-40,0,82.168,25.3182,0
Saint Lucia,LCA,1995,50.604,-60.427,63.2669,0,-40,0,85.678,25.6229,0
Saint Lucia,LCA,1996,50.9512,-60.5956,63.3967,0,-40,0,83.8812,25.8934,0
Saint Lucia,LCA,1997,53.2475,-60.7652,72.1047,0,-40,0,47.6893,26.1321,0
Saint Lucia,LCA,1998,97.794,-60.9357,69.3545,0,-40,0,24.5898,26.3485,0
Saint Lucia,LCA,1999,108.2676,-61.1072,72.9513,0,-40,0,28.5733,26.5557,0
Saint Lucia,LCA,2000,166.181,-61.2797,111.96,0,-40,0,21,26.7285,0
Saint Lucia,LCA,2001,169.38,-39.239,113.78,0,-17,0,19.4,26.9335,0
Saint Lucia,LCA,2002,176.152,-39.3504,116.36,0,-17,0,21,27.2395,0
Saint Lucia,LCA,2003,183.982,-39.4624,121.07,0,-17,0,22.1,27.4455,0
Saint Lucia,LCA,2004,205.121,-39.575,137.5,0,-17,0,25.7,27.6516,0
Saint Lucia,LCA,2005,207.161,-39.6883,138.63,0,-17,0,25.1,27.8576,0
Saint Lucia,LCA,2006,217.738,196.4106,145.1,0,219,0,28.1,28.0636,0
Saint Lucia,LCA,2007,227.991,196.9761,153.2,0,219,0,27.3,28.2696,0
Saint Lucia,LCA,2008,239.05,197.5448,160.4,0,219,0,28.7,28.5756,0
Saint Lucia,LCA,2009,250.014,198.1169,168.6,0,219,0,29.9,28.7827,0
Saint Lucia,LCA,2010,260.977,198.6922,175.8,0,219,0,31.1,28.9887,0
Saint Pierre and Miquelon,SPM,1990,0,-2.179,0,0,1,0.0255,0,0,0
Saint Pierre and Miquelon,SPM,1991,0,-2.1918,0,0,1,0.026,0,0,0
Saint Pierre and Miquelon,SPM,1992,0,-2.2048,0,0,1,0.0266,0,0,0
Saint Pierre and Miquelon,SPM,1993,0,-2.2179,0,0,1,0.0268,0,0,0
Saint Pierre and Miquelon,SPM,1994,0,-2.2312,0,0,1,0.0274,0,0,0
Saint Pierre and Miquelon,SPM,1995,0,-2.2446,0,0,1,0.0279,0,0,0
Saint Pierre and Miquelon,SPM,1996,0,-2.2582,0,0,1,0.0284,0,0,0
Saint Pierre and Miquelon,SPM,1997,0,-2.272,0,0,1,0.029,0,0,0
Saint Pierre and Miquelon,SPM,1998,0,-2.2859,0,0,1,0.0297,0,0,0
Saint Pierre and Miquelon,SPM,1999,0,-2.3,0,0,1,0.0305,0,0,0
Saint Pierre and Miquelon,SPM,2000,4.307,-2.3143,3.23,0,1,0.0313,0,0,0
Saint Pierre and Miquelon,SPM,2001,3.337,-1.2276,2.59,0,6,0.0318,0,0,0
Saint Pierre and Miquelon,SPM,2002,3.948,-1.2431,2.29,0,6,0.0323,0,0,0
Saint Pierre and Miquelon,SPM,2003,3.83,-1.259,2.45,0,6,0.0328,0,0,0
Saint Pierre and Miquelon,SPM,2004,3.919,-1.2754,2.53,0,6,0.0335,0,0,0
Saint Pierre and Miquelon,SPM,2005,3.955,-1.2922,2.6,0,6,0.0343,0,0,0
Saint Pierre and Miquelon,SPM,2006,5.034,-1.1585,3.23,0,2,0.0343,0,0,0
Saint Pierre and Miquelon,SPM,2007,3.546,-1.1662,2.59,0,2,0.0345,0,0,0
Saint Pierre and Miquelon,SPM,2008,3.616,-1.1741,2.63,0,2,0.0347,0,0,0
